Scanned At,File Name,Extension,Folder Path,Current Size (MB),Version Count,Versions Size (MB),Total Size (MB)
"2026-03-31 18:17:27","ล้อ 6-8นิ้ว.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Siam trolley +Alliance","0.519","0","0.000","0.519"
"2026-03-31 18:17:27","ใบเสนอราคารถเข็นผ้าสแตนเลสแบบตะแกรง.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Siam trolley +Alliance","0.151","0","0.000","0.151"
"2026-03-31 18:17:27","ล้อ 7-8นิ้ว.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Siam trolley +Alliance","0.519","0","0.000","0.519"
"2026-03-31 18:17:27","Trolley M10.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Siam trolley +Alliance","0.140","0","0.000","0.140"
"2026-03-31 18:17:27","Pullman Bangkok King Power-5.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Siam trolley +Alliance","0.153","0","0.000","0.153"
"2026-03-31 18:17:27","Pullman Bangkok King Power-4.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Siam trolley +Alliance","0.237","0","0.000","0.237"
"2026-03-31 18:17:27","ใบเสนอราคาล้อ 5นิ้ว พูลแมน ปี66.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Siam trolley +Alliance","0.166","0","0.000","0.166"
"2026-03-31 18:17:27","ใบเสนอราคาล้อ6นิ้วพูลแมนปี66.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Siam trolley +Alliance","0.161","0","0.000","0.161"
"2026-03-31 18:17:27","ล้อ 8นิ้ว 6นิ้ว.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Siam trolley +Alliance","0.725","0","0.000","0.725"
"2026-03-31 18:17:27","ใบเสนอราคารถเข็นผ้าราวแบบไม่ปูพรม(1).pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Siam trolley +Alliance","0.152","0","0.000","0.152"
"2026-03-31 18:17:27","Valet trolleys.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Siam trolley +Alliance","1.885","0","0.000","1.885"
"2026-03-31 18:17:27","Trolley S10.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Siam trolley +Alliance","0.141","0","0.000","0.141"
"2026-03-31 18:17:28","REMA Brochure_RPE.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/VACUUM","0.185","0","0.000","0.185"
"2026-03-31 18:17:28","Steam servay.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/VACUUM","0.266","0","0.000","0.266"
"2026-03-31 18:17:28","QU2309-0050_REMA RPE-3.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/VACUUM","0.158","0","0.000","0.158"
"2026-03-31 18:17:28","Dryclean.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.678","0","0.000","0.678"
"2026-03-31 18:17:28","59 injection.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.132","0","0.000","0.132"
"2026-03-31 18:17:28","DSCF7580 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.200","0","0.000","0.200"
"2026-03-31 18:17:28","DSCF7582 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.232","0","0.000","0.232"
"2026-03-31 18:17:28","Batt 5853 24.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","2.107","0","0.000","2.107"
"2026-03-31 18:17:28","DSCF7584 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.189","0","0.000","0.189"
"2026-03-31 18:17:28","carswork.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.385","0","0.000","0.385"
"2026-03-31 18:17:28","หม้อน้ำ59.jpg","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.113","0","0.000","0.113"
"2026-03-31 18:17:28","DSCF7578 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.193","0","0.000","0.193"
"2026-03-31 18:17:28","Batt 5853.6.24.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.831","0","0.000","0.831"
"2026-03-31 18:17:28","DSCF7579 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.217","0","0.000","0.217"
"2026-03-31 18:17:28","DSCF7588 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.233","0","0.000","0.233"
"2026-03-31 18:17:28","847 Power steering wheel .pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.303","0","0.000","0.303"
"2026-03-31 18:17:28","DSCF7575 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.174","0","0.000","0.174"
"2026-03-31 18:17:28","DSCF7608 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.430","0","0.000","0.430"
"2026-03-31 18:17:28","DSCF7585 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.188","0","0.000","0.188"
"2026-03-31 18:17:28","DSCF7581 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.198","0","0.000","0.198"
"2026-03-31 18:17:28","DSCF7424 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.365","0","0.000","0.365"
"2026-03-31 18:17:28","5853.docx","docx","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","1.172","0","0.000","1.172"
"2026-03-31 18:17:28","5853 battery 24.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.831","0","0.000","0.831"
"2026-03-31 18:17:28","DSCF7583 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.195","0","0.000","0.195"
"2026-03-31 18:17:28","DSCF7586 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.210","0","0.000","0.210"
"2026-03-31 18:17:28","DSCF7425 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.305","0","0.000","0.305"
"2026-03-31 18:17:28","DSCF7587 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.201","0","0.000","0.201"
"2026-03-31 18:17:28","DSCF7610 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.358","0","0.000","0.358"
"2026-03-31 18:17:28","DSCF7607 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.364","0","0.000","0.364"
"2026-03-31 18:17:28","Dash board, brak system 5853.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","1.840","0","0.000","1.840"
"2026-03-31 18:17:28","P&G 847.docx","docx","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.111","0","0.000","0.111"
"2026-03-31 18:17:28","Tires 59.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.730","0","0.000","0.730"
"2026-03-31 18:17:28","DSCF7577 (Large).JPG","jpg","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.204","0","0.000","0.204"
"2026-03-31 18:17:28","Cholasith.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","0.294","0","0.000","0.294"
"2026-03-31 18:17:28","59.11.23.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/Toyota","1.529","0","0.000","1.529"
"2026-03-31 18:17:29","Transformer and relay of folding..pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.387","0","0.000","0.387"
"2026-03-31 18:17:29","Housing NO. 1.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.124","0","0.000","0.124"
"2026-03-31 18:17:29","Nylonfilter.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.442","0","0.000","0.442"
"2026-03-31 18:17:29","Washing shock rubbers.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","1.033","0","0.000","1.033"
"2026-03-31 18:17:29","Sensor wire.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.403","0","0.000","0.403"
"2026-03-31 18:17:29","Rubber hoseline  3inch 90.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.411","0","0.000","0.411"
"2026-03-31 18:17:29","Freon dry clean).pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.313","0","0.000","0.313"
"2026-03-31 18:17:29","Drain+water lavel.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.722","0","0.000","0.722"
"2026-03-31 18:17:29","Housing WE3 2022.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.124","0","0.000","0.124"
"2026-03-31 18:17:29","Dry clean filter tank.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.406","0","0.000","0.406"
"2026-03-31 18:17:29","Maker.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.405","0","0.000","0.405"
"2026-03-31 18:17:29","Chock Rubber.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.132","0","0.000","0.132"
"2026-03-31 18:17:29","Chock rubber hook.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.405","0","0.000","0.405"
"2026-03-31 18:17:29","Real switch+Dry cleaning soven store tank.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.152","0","0.000","0.152"
"2026-03-31 18:17:29","Dryer Rubber door seal5,6 .pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.337","0","0.000","0.337"
"2026-03-31 18:17:29","Switch plate for Press Machine.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.132","0","0.000","0.132"
"2026-03-31 18:17:29","Dry cleaning service.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.405","0","0.000","0.405"
"2026-03-31 18:17:29","CLean drycleaning machine.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.722","0","0.000","0.722"
"2026-03-31 18:17:29","Heater WE IS275.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.422","0","0.000","0.422"
"2026-03-31 18:17:29","Washer rubber chock.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.380","0","0.000","0.380"
"2026-03-31 18:17:29","Steam heating coil 113KG.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.132","0","0.000","0.132"
"2026-03-31 18:17:29","Temp sensor WE1.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.133","0","0.000","0.133"
"2026-03-31 18:17:29","Dryer panal board 2023.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.394","0","0.000","0.394"
"2026-03-31 18:17:29","Stainless plate Switch.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.332","0","0.000","0.332"
"2026-03-31 18:17:29","Upper stainless plate sheet.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.312","0","0.000","0.312"
"2026-03-31 18:17:29","WE1 inverter.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.374","0","0.000","0.374"
"2026-03-31 18:17:29","Dry cleaning service (2).pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.405","0","0.000","0.405"
"2026-03-31 18:17:29","Basket TD     Temp prove .pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.184","0","0.000","0.184"
"2026-03-31 18:17:29","Schedual.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.124","0","0.000","0.124"
"2026-03-31 18:17:29","Door lock set.Nylontank.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.133","0","0.000","0.133"
"2026-03-31 18:17:29","Manetic, Overlaod Folding.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.360","0","0.000","0.360"
"2026-03-31 18:17:29","Housing washer 4.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.240","0","0.000","0.240"
"2026-03-31 18:17:29","DRY Clean Pressure switch.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.131","0","0.000","0.131"
"2026-03-31 18:17:29","Water level control.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.404","0","0.000","0.404"
"2026-03-31 18:17:29","Dry clean .pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.132","0","0.000","0.132"
"2026-03-31 18:17:29","Ballnce Basket WE1, WE2.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.648","0","0.000","0.648"
"2026-03-31 18:17:29","Spring.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.404","0","0.000","0.404"
"2026-03-31 18:17:29","dry cleaning rubber seal.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.404","0","0.000","0.404"
"2026-03-31 18:17:29","Dry cleaning filter.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.404","0","0.000","0.404"
"2026-03-31 18:17:29","Dryer no.2 Axle.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.405","0","0.000","0.405"
"2026-03-31 18:17:29","Drain valve 4,5.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.131","0","0.000","0.131"
"2026-03-31 18:17:29","เพลาเตาอบ2.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.516","0","0.000","0.516"
"2026-03-31 18:17:29","Temp prope.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.132","0","0.000","0.132"
"2026-03-31 18:17:29","Elbow rubber hoseline 3.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.131","0","0.000","0.131"
"2026-03-31 18:17:29","Cleaning Dryleaning MC.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.413","0","0.000","0.413"
"2026-03-31 18:17:29","Dryer Rubber door seal1-4 .pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.300","0","0.000","0.300"
"2026-03-31 18:17:29","ค่าซ่อมเตาอบ1.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.132","0","0.000","0.132"
"2026-03-31 18:17:29","Inverter 21.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.124","0","0.000","0.124"
"2026-03-31 18:17:29","WE1 Shaft.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.210","0","0.000","0.210"
"2026-03-31 18:17:29","Green belt.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.131","0","0.000","0.131"
"2026-03-31 18:17:29","Cylinder oil valve.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.449","0","0.000","0.449"
"2026-03-31 18:17:29","Press machine  00115.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.184","0","0.000","0.184"
"2026-03-31 18:17:29","Fix Dry cleaning machin.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.398","0","0.000","0.398"
"2026-03-31 18:17:29","Marker2.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.405","0","0.000","0.405"
"2026-03-31 18:17:29","Chockเล็ก.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.131","0","0.000","0.131"
"2026-03-31 18:17:29","Freon and Clush Break Folding.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.154","0","0.000","0.154"
"2026-03-31 18:17:29","WE2 Housing.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.404","0","0.000","0.404"
"2026-03-31 18:17:29","PROPOLLER 8 LUBES.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.442","0","0.000","0.442"
"2026-03-31 18:17:29","WE4 Housing.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.240","0","0.000","0.240"
"2026-03-31 18:17:29","Megnetic, Limit Door SW.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.438","0","0.000","0.438"
"2026-03-31 18:17:29","Dry cleaning air compressor.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.381","0","0.000","0.381"
"2026-03-31 18:17:29","Housing WE4 2022.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.405","0","0.000","0.405"
"2026-03-31 18:17:29","WE4Teco 30hp repairing.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.163","0","0.000","0.163"
"2026-03-31 18:17:29","Drain 3 inces WE2,3 2023.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.341","0","0.000","0.341"
"2026-03-31 18:17:29","Air dryer2.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.406","0","0.000","0.406"
"2026-03-31 18:17:29","สายพานเครื่องพับ.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.125","0","0.000","0.125"
"2026-03-31 18:17:29","Reduce pressure.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.404","0","0.000","0.404"
"2026-03-31 18:17:29","Big chocks.pdf","pdf","/sites/H6323_SPOF/Shared Documents/3.LD Machine quotations/TNS","0.153","0","0.000","0.153"
"2026-03-31 18:17:29","1246625 Hotel Confirmation Letter for Stuart Hutchinson on 20-27 July 2023.pdf","pdf","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","0.104","0","0.000","0.104"
"2026-03-31 18:17:29","Update Floor plan Deja Vu Activities room.pptx","pptx","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","0.080","0","0.000","0.080"
"2026-03-31 18:17:29","LCFC Hotel Catering Information.pdf","pdf","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","1.456","0","0.000","1.456"
"2026-03-31 18:17:29",".1Revised_Action plan LCFC on 19-27 Jul. 23.pdf","pdf","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","0.172","0","0.000","0.172"
"2026-03-31 18:17:29","Update as of 24 July 2023 CONTRACT- Leicester City Football Club.docx","docx","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","2.338","0","0.000","2.338"
"2026-03-31 18:17:29","Room Charge 20-27 July 23.pdf","pdf","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","0.229","0","0.000","0.229"
"2026-03-31 18:17:29","Update as of 26 July 2023 CONTRACT- Leicester City Football Club.pdf","pdf","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","1.226","0","0.000","1.226"
"2026-03-31 18:17:29","Updated itinerary - Approval Required_230715_193550.pdf","pdf","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","1.462","0","0.000","1.462"
"2026-03-31 18:17:29","LCFC Floor plan accommodation 11-16 Floor.pdf","pdf","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","0.650","0","0.000","0.650"
"2026-03-31 18:17:29","Leicester.pptx","pptx","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","0.611","0","0.000","0.611"
"2026-03-31 18:17:29","1246626 Hotel Confirmation Letter for Luke Weedon on 20-27 July 2023.pdf","pdf","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","0.104","0","0.000","0.104"
"2026-03-31 18:17:29","Update as of 26 July 2023 CONTRACT- Leicester City Football Club.docx","docx","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","2.335","1","2.335","4.670"
"2026-03-31 18:17:29",".2Action plan LCFC on 19-27 Jul. 23.pdf","pdf","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","0.170","0","0.000","0.170"
"2026-03-31 18:17:29","Rooming list Leicester 19-27 Jul 23.xls","xls","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","0.112","13","1.541","1.652"
"2026-03-31 18:17:29","Menus for Bangkok 2023.xlsx","xlsx","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","0.046","0","0.000","0.046"
"2026-03-31 18:17:29","LCFC menu.pdf","pdf","/sites/H6323_SPOF/Shared Documents/14-23 Dec 23 China Bamboo/19-27 Jul 23 LCFC","3.973","0","0.000","3.973"
"2026-03-31 18:17:29","Bangkok-Bus-Requirements-August-v4 for Scavenge.xlsx","xlsx","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/Accommodation room WSC","0.026","0","0.000","0.026"
"2026-03-31 18:17:29","160823 Arrival by Group Block 1156735 WSC .xlsx","xlsx","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/Accommodation room WSC","0.037","0","0.000","0.037"
"2026-03-31 18:17:29","WSC Staff rooming-list.xlsx","xlsx","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/Accommodation room WSC","0.027","3","0.074","0.101"
"2026-03-31 18:17:29","160823 Arrival by Group Block 1145208 WSC .xlsx","xlsx","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/Accommodation room WSC","0.046","0","0.000","0.046"
"2026-03-31 18:17:29","TRSF Manifest_August Group.xlsx","xlsx","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/Accommodation room WSC","0.048","0","0.000","0.048"
"2026-03-31 18:17:30","Accommodation.pdf","pdf","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/payment WSC","0.060","0","0.000","0.060"
"2026-03-31 18:17:30","bill 30 Aug 23 outside&Scholar ball.jpg","jpg","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/payment WSC","0.141","0","0.000","0.141"
"2026-03-31 18:17:30","bill Lunch 27 Aug 23.jpg","jpg","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/payment WSC","0.209","0","0.000","0.209"
"2026-03-31 18:17:30","BQ 25-28 Aug.pdf","pdf","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/payment WSC","0.075","1","0.057","0.132"
"2026-03-31 18:17:30","bill 29 Aug 23 scholar ball .jpg","jpg","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/payment WSC","0.114","0","0.000","0.114"
"2026-03-31 18:17:30","bill Lunch 25 Aug 23.jpg","jpg","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/payment WSC","0.186","0","0.000","0.186"
"2026-03-31 18:17:30","bill lunch 29 Aug 23.jpg","jpg","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/payment WSC","0.200","0","0.000","0.200"
"2026-03-31 18:17:30","Summary details for WSC period 31Aug-6 Sep.xls","xls","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/payment WSC","0.189","24","4.749","4.938"
"2026-03-31 18:17:30","Deposit.pdf","pdf","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/payment WSC","0.057","0","0.000","0.057"
"2026-03-31 18:17:30","Final Room Foilo.pdf","pdf","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/payment WSC","0.103","1","0.060","0.163"
"2026-03-31 18:17:30","bill Lunch 26 Aug&28 Aug 23.jpg","jpg","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/payment WSC","0.209","0","0.000","0.209"
"2026-03-31 18:17:30","BQ 1-6 Sep.pdf","pdf","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/payment WSC","0.058","0","0.000","0.058"
"2026-03-31 18:17:30","Invoice for WSC period 31Aug-6 Sep.pdf","pdf","/sites/H6323_SPOF/Shared Documents/24 Aug-7 Sep 23 World Scholar's/payment WSC","0.083","0","0.000","0.083"
"2026-03-31 18:17:30","BKK_FEB(1~28).xls","xls","/sites/H6323_SPOF/Shared Documents/Air busan/Rooming list 2026","0.135","0","0.000","0.135"
"2026-03-31 18:17:30","BKK_JAN(1~31).xls","xls","/sites/H6323_SPOF/Shared Documents/Air busan/Rooming list 2026","0.143","0","0.000","0.143"
"2026-03-31 18:17:30","BKK_MAR(1~31).xls","xls","/sites/H6323_SPOF/Shared Documents/Air busan/Rooming list 2026","0.137","0","0.000","0.137"
"2026-03-31 18:17:30","BKK_FEB26 (1~28).xls","xls","/sites/H6323_SPOF/Shared Documents/Air busan/Rooming list 2026","0.114","0","0.000","0.114"
"2026-03-31 18:17:30","BKK_JAN (1~31).xls","xls","/sites/H6323_SPOF/Shared Documents/Air busan/Rooming list 2026","0.123","0","0.000","0.123"
"2026-03-31 18:17:30","BKK_MAR26 (1~31).xls","xls","/sites/H6323_SPOF/Shared Documents/Air busan/Rooming list 2026","0.118","0","0.000","0.118"
"2026-03-31 18:17:31","SOP - Executive on Duty (EOD).pdf","pdf","/sites/H6323_SPOF/Shared Documents/ALL HOD/2. EOD","0.868","0","0.000","0.868"
"2026-03-31 18:17:31","Office Chairs.xlsx","xlsx","/sites/H6323_SPOF/Shared Documents/ALL HOD/5. Office CAPEX 2024","0.019","25","0.450","0.469"
